Id,SalePrice
1461,113427.65229865309
1462,148343.12950964778
1463,171498.62426761258
1464,195548.74350111652
1465,190840.85680533637
1466,169152.5865320126
1467,181482.8957955003
1468,164879.442987199
1469,186894.12433654748
1470,119524.25708145369
1471,181364.13175713696
1472,104422.28459391992
1473,97756.7814892981
1474,149648.19330513585
1475,118611.24913117262
1476,342997.3901022859
1477,241174.06518025833
1478,297212.99394399504
1479,296871.04714624095
1480,470064.2288803378
1481,320280.0651039462
1482,220192.80730083247
1483,170502.6598804372
1484,171669.97875991362
1485,204960.84240127317
1486,193346.71754641982
1487,332118.15383817675
1488,234686.8405196452
1489,183070.25322162366
1490,230938.9167357887
1491,192275.40650779565
1492,85947.64765230211
1493,201923.0903749344
1494,285239.26606892113
1495,272692.75272777025
1496,233363.97633381543
1497,171915.7828728231
1498,174768.39231830387
1499,166837.5844818417
1500,159175.2484204219
1501,170862.29129194506
1502,160623.5727033603
1503,283686.74494478485
1504,250550.28525641296
1505,228085.28978222195
1506,189079.49211411751
1507,236984.80232892075
1508,192955.93415509313
1509,158553.7687177897
1510,144268.76246204786
1511,151043.7675986201
1512,168992.7210968984
1513,149070.13497743098
1514,146894.37324410578
1515,188342.17944858398
1516,152423.89020323678
1517,165998.53959461383
1518,127866.46325076206
1519,206625.4480947597
1520,126348.39461064056
1521,123768.07745473778
1522,174655.99505405803
1523,110407.64497623092
1524,118711.33173058096
1525,115949.0295879819
1526,108602.85817299073
1527,105551.21493157401
1528,136306.9495058229
1529,146634.74614808807
1530,207503.70379254964
1531,119286.83294371703
1532,96543.18448175925
1533,143773.73328042336
1534,124058.90800409236
1535,133823.27762520913
1536,109415.74450378124
1537,58949.577446356314
1538,148458.06360024682
1539,194340.73141490485
1540,91889.35286213225
1541,136552.58845335292
1542,127437.19554121087
1543,171979.64951330214
1544,87307.65838213725
1545,117476.19927865027
1546,143525.2200198998
1547,132601.9577937866
1548,136572.43684409195
1549,129033.81846320827
1550,135639.62816860978
1551,102449.25974348365
1552,144504.75338096128
1553,140647.65195304665
1554,126293.94543440836
1555,148956.58092933593
1556,93137.34478280229
1557,97120.79385720647
1558,105616.74043347391
1559,79334.90023211647
1560,126299.20889897455
1561,110401.92016916172
1562,132666.93577744687
1563,118759.68474398454
1564,151389.42930131222
1565,145040.60140255792
1566,227909.93267139778
1567,74905.83949268387
1568,235883.5942752824
1569,126494.15461526942
1570,144878.49225272835
1571,113552.99990540631
1572,135158.58351726635
1573,213862.00582460515
1574,116245.70396155486
1575,222952.37366286057
1576,252005.35722187714
1577,183827.42791761406
1578,145685.01495654855
1579,139943.39255986825
1580,197693.07495217957
1581,161141.0680106711
1582,128028.81999043962
1583,281395.005292265
1584,222446.76469796046
1585,139967.59455703327
1586,70307.42130932648
1587,109508.0988326923
1588,151488.38613771865
1589,96709.51498409499
1590,133085.04807295057
1591,91298.8065765015
1592,111309.82461863627
1593,132268.65506772697
1594,127050.96350593182
1595,106304.5611437548
1596,207997.67878543373
1597,185830.3155860494
1598,222924.75405046213
